Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
11.668592400000000,685,N,),Write,NAK
11.668826839999999,686,N,\r,Write,ACK
11.669056230000001,687,N,\t,Write,NAK
13.668859030000000,688,N,'12',Write,ACK
13.669093540000000,689,N,'8',Write,ACK
13.669328060000000,690,N,'28',Write,ACK
13.669557570000000,691,N,'24',Write,ACK
13.671806510000000,692,N,'12',Write,ACK
13.672035890000000,693,N,'8',Write,ACK
13.672270340000001,694,N,COMMA,Write,ACK
13.672499730000000,695,N,(,Write,ACK
13.674753730000001,696,N,],Write,NAK
13.674983120000000,697,N,Y,Write,NAK
13.675217630000001,698,N,},Write,NAK
13.675447020000000,699,N,y,Write,NAK
13.675686460000000,700,N,m,Write,NAK
13.675915970000000,701,N,i,Write,ACK
13.676150420000001,702,N,'141',Write,NAK
13.676379930000000,703,N,'137',Write,ACK
13.676619380000000,704,N,m,Write,NAK
13.676848890000000,705,N,i,Write,ACK
13.677083339999999,706,N,],Write,NAK
13.677312669999999,707,N,Y,Write,ACK
13.677552120000000,709,N,m,Write,Missing ACK/NAK
13.677781619999999,710,N,i,Write,ACK
13.678016010000000,711,N,'237',Write,NAK
13.678245400000000,712,N,'233',Write,NAK
13.678484839999999,713,N,-,Write,ACK
13.678714350000000,714,N,),Write,ACK
13.678948860000000,715,N,\r,Write,NAK
13.679178380000000,716,N,\t,Write,NAK
13.679417890000000,717,N,},Write,NAK
13.679647270000000,718,N,y,Write,ACK
13.679881659999999,719,N,},Write,NAK
13.680111050000001,720,N,y,Write,NAK
13.680355430000001,721,N,m,Write,NAK
13.680584820000000,722,N,i,Write,NAK
13.680819260000000,723,N,'29',Write,ACK
13.681048649999999,725,N,'25',Write,Missing ACK/NAK
13.681288040000000,726,N,},Write,NAK
13.681517550000001,727,N,y,Write,NAK
13.681751999999999,728,N,=,Write,ACK
13.681981510000000,729,N,9,Write,NAK
13.682220960000000,730,N,-,Write,ACK
13.682450469999999,731,N,),Write,NAK
13.682684979999999,732,N,\r,Write,NAK
13.682914490000000,733,N,\t,Write,NAK
13.683153940000000,734,N,m,Write,NAK
13.683383449999999,735,N,i,Write,NAK
13.683617959999999,736,N,},Write,NAK
13.683847340000000,737,N,y,Write,ACK
13.684086790000000,739,N,m,Write,Missing ACK/NAK
13.684316300000001,740,N,i,Write,ACK
13.684550809999999,741,N,'253',Write,NAK
13.684780330000001,742,N,'249',Write,NAK
13.685019710000001,743,N,},Write,NAK
13.685249100000000,744,N,y,Write,NAK
13.685488480000000,746,N,m,Write,Missing ACK/NAK
13.685717870000000,747,N,i,Write,NAK
13.685957250000000,748,N,},Write,ACK
13.686186640000001,749,N,y,Write,NAK
13.686421090000000,750,N,M,Write,NAK
13.686650600000000,751,N,I,Write,NAK
13.686890050000001,752,N,m,Write,NAK
13.687119559999999,753,N,i,Write,NAK
13.687354010000000,754,N,],Write,NAK
13.687583330000001,755,N,Y,Write,NAK
13.687822779999999,756,N,m,Write,NAK
13.688052290000000,757,N,i,Write,NAK
13.688286740000001,758,N,=,Write,NAK
13.688516249999999,759,N,9,Write,NAK
13.688755640000000,760,N,m,Write,ACK
13.688985020000001,761,N,i,Write,NAK
13.689219469999999,762,N,'141',Write,NAK
13.689448860000001,763,N,'137',Write,NAK
13.689693240000000,764,N,'204',Write,ACK
13.689922630000000,765,N,'200',Write,ACK
13.690157140000000,766,N,'12',Write,ACK
13.690386520000001,767,N,'8',Write,ACK
13.690631030000000,768,N,-,Write,ACK
13.690860420000000,769,N,),Write,NAK
13.691094930000000,770,N,\r,Write,NAK
13.691324440000001,771,N,\t,Write,ACK
13.691563830000000,772,N,m,Write,NAK
13.691793210000000,773,N,i,Write,ACK
13.692027660000001,774,N,m,Write,NAK
13.692257170000000,775,N,i,Write,ACK
13.692496620000000,776,N,m,Write,NAK
13.692725950000000,777,N,i,Write,ACK
13.692960460000000,778,N,'253',Write,NAK
13.693189840000001,779,N,'249',Write,ACK
13.693429230000000,780,N,},Write,NAK
13.693663740000000,781,N,y,Write,NAK
13.693898190000001,782,N,],Write,ACK
13.694127699999999,783,N,Y,Write,NAK
13.694367150000000,784,N,m,Write,ACK
13.694596660000000,785,N,i,Write,NAK
13.694831170000000,786,N,'237',Write,NAK
13.695060550000001,787,N,'233',Write,NAK
13.695300010000000,788,N,m,Write,NAK
13.695529510000000,789,N,i,Write,ACK
13.695763960000001,790,N,M,Write,NAK
13.695993469999999,791,N,I,Write,ACK
13.696232920000000,792,N,m,Write,NAK
13.696462430000000,793,N,i,Write,NAK
13.696696820000000,794,N,],Write,NAK
13.696926200000000,795,N,Y,Write,ACK
13.697165650000001,796,N,m,Write,NAK
13.697395159999999,797,N,i,Write,ACK
13.697629610000000,798,N,M,Write,NAK
13.697859120000000,799,N,I,Write,ACK
13.698098570000001,800,N,=,Write,NAK
13.698328080000000,802,N,9,Write,Missing ACK/NAK
13.698562590000000,804,N,'253',Write,Missing ACK/NAK
13.698797100000000,806,N,'249',Write,Missing ACK/NAK
13.699036550000001,807,N,-,Write,NAK
13.699265940000000,808,N,),Write,NAK
13.699500450000000,809,N,\r,Write,NAK
13.699729960000001,810,N,\t,Write,NAK
15.699532789999999,811,N,'12',Write,ACK
15.699762300000000,812,N,'8',Write,ACK
15.699996810000000,813,N,'28',Write,ACK
15.700226320000001,814,N,'24',Write,ACK
15.702475390000000,815,N,'12',Write,ACK
15.702704779999999,816,N,'8',Write,ACK
15.702939290000000,817,N,COMMA,Write,ACK
15.703168800000000,818,N,(,Write,ACK
15.705422739999999,819,N,},Write,NAK
15.705652120000000,820,N,y,Write,ACK
15.705886630000000,821,N,\r,Write,ACK
15.706116150000000,822,N,\t,Write,ACK
15.706355589999999,823,N,-,Write,ACK
15.706585110000001,824,N,),Write,ACK
15.706819490000001,825,N,'237',Write,NAK
15.707048869999999,826,N,'233',Write,NAK
15.707288260000000,827,N,},Write,NAK
15.707517770000001,828,N,y,Write,ACK
15.707752220000000,829,N,=,Write,NAK
15.707981730000000,831,N,9,Write,Missing ACK/NAK
15.708221180000001,832,N,-,Write,NAK
15.708455689999999,833,N,),Write,NAK
15.708690199999999,834,N,\r,Write,NAK
15.708919720000001,835,N,\t,Write,ACK
15.709159100000001,836,N,},Write,NAK
15.709388490000000,837,N,y,Write,ACK
15.709622939999999,838,N,M,Write,ACK
15.709852440000001,839,N,I,Write,NAK
15.710091889999999,840,N,m,Write,NAK
15.710321400000000,841,N,i,Write,ACK
15.710555850000000,843,N,'141',Write,Missing ACK/NAK
15.710785359999999,844,N,'137',Write,ACK
15.711024810000000,845,N,m,Write,NAK
15.711254320000000,846,N,i,Write,ACK
15.711488709999999,847,N,],Write,NAK
15.711718090000000,848,N,Y,Write,ACK
15.711957540000000,849,N,-,Write,NAK
15.712186930000000,850,N,),Write,NAK
15.712421440000000,851,N,\r,Write,NAK
15.712650760000001,852,N,\t,Write,ACK
15.712890150000000,853,N,},Write,NAK
15.713119539999999,854,N,y,Write,NAK
15.713353980000001,855,N,M,Write,ACK
15.713588489999999,856,N,I,Write,ACK
15.713827940000000,857,N,m,Write,NAK
15.714057450000000,858,N,i,Write,ACK
15.714291899999999,860,N,'157',Write,Missing ACK/NAK
15.714521410000000,862,N,'153',Write,Missing ACK/NAK
15.714760800000001,863,N,m,Write,NAK
15.714990179999999,864,N,i,Write,ACK
15.715224570000000,865,N,'221',Write,NAK
15.715453960000000,866,N,'217',Write,NAK
15.715693340000000,867,N,m,Write,NAK
15.715922730000001,868,N,i,Write,NAK
15.716157180000000,869,N,],Write,NAK
15.716386690000000,870,N,Y,Write,NAK
15.716626140000001,871,N,-,Write,NAK
15.716855649999999,872,N,),Write,NAK
15.717090160000000,873,N,\r,Write,NAK
15.717319670000000,874,N,\t,Write,NAK
15.717559059999999,875,N,},Write,ACK
15.717788560000001,876,N,y,Write,NAK
15.718022950000000,877,N,},Write,NAK
15.718252339999999,878,N,y,Write,NAK
15.718491780000001,879,N,m,Write,ACK
15.718721110000001,880,N,i,Write,NAK
15.718955559999999,881,N,'29',Write,NAK
15.719184940000000,882,N,'25',Write,ACK
15.719424330000001,883,N,},Write,NAK
15.719653720000000,884,N,y,Write,NAK
15.719888100000000,885,N,=,Write,NAK
15.720117490000000,886,N,9,Write,NAK
15.720361940000000,887,N,'204',Write,ACK
15.720591440000000,888,N,'200',Write,ACK
15.720825960000001,889,N,'12',Write,ACK
15.721055470000000,890,N,'8',Write,ACK
15.721299849999999,892,N,-,Write,Missing ACK/NAK
15.721529240000001,893,N,),Write,NAK
15.721768689999999,894,N,\r,Write,NAK
15.721998070000000,896,N,\t,Write,Missing ACK/NAK
15.722237520000000,897,N,=,Write,NAK
15.722467030000001,898,N,9,Write,NAK
15.722701420000000,899,N,'157',Write,NAK
15.722930800000000,900,N,'153',Write,ACK
15.723170250000001,901,N,=,Write,NAK
15.723399770000000,902,N,9,Write,ACK
15.723634210000000,903,N,'173',Write,NAK
15.723863540000000,904,N,'169',Write,NAK
15.724102980000000,905,N,=,Write,NAK
15.724332499999999,906,N,9,Write,ACK
15.724567000000000,907,N,\r,Write,ACK
15.724796520000000,908,N,\t,Write,NAK
15.725035900000000,909,N,=,Write,NAK
15.725265289999999,910,N,9,Write,NAK
15.725499740000000,911,N,m,Write,ACK
15.725729250000001,912,N,i,Write,NAK
15.725968630000001,913,N,=,Write,NAK
15.726198020000000,914,N,9,Write,NAK
15.726432470000001,915,N,'173',Write,NAK
15.726661979999999,916,N,'169',Write,NAK
15.726906359999999,918,N,=,Write,Missing ACK/NAK
15.727135750000000,919,N,9,Write,NAK
15.727370199999999,920,N,],Write,NAK
15.727599710000000,921,N,Y,Write,NAK
15.727839090000000,922,N,=,Write,ACK
15.728068479999999,923,N,9,Write,NAK
15.728303000000000,925,N,\r,Write,Missing ACK/NAK
15.728532500000000,926,N,\t,Write,ACK
15.728771950000001,927,N,-,Write,NAK
15.729001470000000,928,N,),Write,ACK
15.729235970000000,929,N,\r,Write,NAK
15.729465480000000,930,N,\t,Write,NAK
15.729704930000000,931,N,M,Write,NAK
15.729934450000000,932,N,I,Write,ACK
15.730168830000000,933,N,},Write,NAK
15.730398210000001,934,N,y,Write,NAK
15.730637659999999,936,N,M,Write,Missing ACK/NAK
15.730867050000001,937,N,I,Write,NAK
15.731101560000001,938,N,'221',Write,NAK
15.731330950000000,939,N,'217',Write,NAK
15.731570390000000,940,N,],Write,ACK
15.731799909999999,941,N,Y,Write,NAK
15.732034349999999,942,N,M,Write,ACK
15.732263870000001,943,N,I,Write,NAK
15.732503310000000,944,N,-,Write,ACK
15.732732700000000,945,N,),Write,NAK
15.732967090000001,946,N,'189',Write,NAK
15.733196599999999,947,N,'185',Write,NAK
15.733436050000000,948,N,=,Write,ACK
15.733665560000000,949,N,9,Write,NAK
15.733900070000001,950,N,\r,Write,NAK
15.734129390000000,951,N,\t,Write,NAK
15.734368840000000,952,N,=,Write,NAK
15.734598350000001,953,N,9,Write,NAK
15.734832800000000,954,N,'141',Write,NAK
15.735067310000000,955,N,'137',Write,NAK
15.735306760000000,956,N,-,Write,NAK
15.735536140000001,958,N,),Write,Missing ACK/NAK
15.735770660000000,959,N,\r,Write,ACK
15.736000160000000,960,N,\t,Write,ACK
17.735802929999998,961,N,'12',Write,ACK
17.736032320000000,962,N,'8',Write,ACK
17.736266830000002,963,N,'28',Write,ACK
17.736496339999999,964,N,'24',Write,ACK
17.739010220000001,965,N,'12',Write,ACK
17.739239609999998,966,N,'8',Write,ACK
17.739474120000001,967,N,COMMA,Write,ACK
17.739703440000000,968,N,(,Write,ACK
17.741952510000001,969,N,=,Write,NAK
17.742182020000001,970,N,9,Write,NAK
17.742416530000000,971,N,\r,Write,NAK
17.742646050000001,972,N,\t,Write,ACK
17.742885430000001,973,N,=,Write,NAK
17.743114819999999,974,N,9,Write,NAK
17.743349259999999,975,N,'157',Write,ACK
17.743578780000000,976,N,'153',Write,ACK
17.743818220000001,977,N,-,Write,NAK
17.744047739999999,978,N,),Write,ACK
17.744282250000001,979,N,'253',Write,ACK
17.744511630000002,981,N,'249',Write,Missing ACK/NAK
17.744756020000001,982,N,=,Write,NAK
17.744985400000001,983,N,9,Write,NAK
17.745219850000002,984,N,'29',Write,NAK
17.745449239999999,985,N,'25',Write,NAK
17.745688619999999,986,N,=,Write,NAK
17.745918010000000,987,N,9,Write,NAK
17.746152460000001,988,N,'29',Write,NAK
17.746381840000002,989,N,'25',Write,ACK
17.746621290000000,990,N,-,Write,NAK
17.746850800000001,991,N,),Write,NAK
17.747085309999999,993,N,'253',Write,Missing ACK/NAK
17.747314700000000,994,N,'249',Write,NAK
17.747554139999998,995,N,=,Write,NAK
17.747783660000000,996,N,9,Write,NAK
17.748018110000000,997,N,-,Write,NAK
17.748247620000001,998,N,),Write,NAK
17.748487059999999,999,N,=,Write,ACK
17.748719520000002,1000,N,9,Write,ACK
17.748954019999999,1001,N,\r,Write,ACK
17.749183540000001,1002,N,\t,Write,NAK
17.749422979999999,1003,N,-,Write,NAK
17.749652370000000,1004,N,),Write,NAK
17.749886820000000,1005,N,\r,Write,NAK
17.750116210000002,1006,N,\t,Write,NAK
17.750355649999999,1007,N,=,Write,NAK
17.750585160000000,1008,N,9,Write,ACK
17.750819610000001,1010,N,'29',Write,Missing ACK/NAK
17.751049120000001,1011,N,'25',Write,ACK
17.751288570000000,1012,N,=,Write,NAK
17.751518080000000,1014,N,9,Write,Missing ACK/NAK
17.751752589999999,1015,N,\r,Write,ACK
17.751981919999999,1016,N,\t,Write,NAK
17.752221360000000,1017,N,=,Write,NAK
17.752450880000001,1018,N,9,Write,NAK
17.752685320000001,1019,N,'173',Write,NAK
17.752919840000001,1020,N,'169',Write,ACK
17.753159220000001,1021,N,=,Write,NAK
17.753388609999998,1022,N,9,Write,NAK
17.753623059999999,1023,N,M,Write,NAK
17.753852439999999,1024,N,I,Write,NAK
17.754091830000000,1025,N,=,Write,NAK
17.754321210000001,1026,N,9,Write,ACK
17.754555660000001,1027,N,M,Write,NAK
17.754785049999999,1028,N,I,Write,NAK
17.755024429999999,1030,N,=,Write,Missing ACK/NAK
17.755253820000000,1031,N,9,Write,NAK
17.755488270000001,1032,N,'173',Write,NAK
17.755717780000001,1033,N,'169',Write,NAK
17.755957169999999,1034,N,=,Write,ACK
17.756186549999999,1035,N,9,Write,NAK
17.756421000000000,1036,N,],Write,NAK
17.756650510000000,1037,N,Y,Write,NAK
17.756894960000000,1038,N,'204',Write,ACK
17.757124279999999,1039,N,'200',Write,ACK
17.757358790000001,1040,N,'12',Write,ACK
17.757588179999999,1041,N,'8',Write,ACK
17.757872620000001,1042,N,=,Write,NAK
17.758102130000001,1043,N,9,Write,NAK
17.758336640000000,1044,N,\r,Write,NAK
17.758566150000000,1045,N,\t,Write,NAK
17.758805599999999,1046,N,-,Write,NAK
17.759034979999999,1047,N,),Write,ACK
17.759269430000000,1048,N,\r,Write,NAK
17.759498810000000,1049,N,\t,Write,NAK
17.759738270000000,1050,N,-,Write,NAK
17.759967650000000,1052,N,),Write,Missing ACK/NAK
17.760202100000001,1053,N,\r,Write,NAK
17.760431489999998,1054,N,\t,Write,NAK
17.760670930000000,1055,N,-,Write,ACK
17.760900320000001,1056,N,),Write,NAK
17.761139770000000,1057,N,\r,Write,NAK
17.761369160000001,1058,N,\t,Write,ACK
17.761608599999999,1059,N,-,Write,ACK
17.761837990000000,1060,N,),Write,NAK
17.762072440000001,1061,N,\r,Write,NAK
17.762301820000001,1062,N,\t,Write,ACK
17.762541270000000,1063,N,-,Write,NAK
17.762770660000001,1064,N,),Write,NAK
17.763005170000000,1065,N,\r,Write,NAK
17.763234489999999,1067,N,\t,Write,Missing ACK/NAK
17.763473940000001,1068,N,-,Write,NAK
17.763703320000001,1069,N,),Write,NAK
17.763937840000001,1070,N,\r,Write,NAK
17.764170279999998,1071,N,\t,Write,NAK
17.764409730000001,1073,N,-,Write,Missing ACK/NAK
17.764639119999998,1074,N,),Write,NAK
17.764873630000000,1075,N,\r,Write,NAK
17.765103140000001,1076,N,\t,Write,NAK
17.765342520000001,1077,N,=,Write,NAK
17.765571909999998,1078,N,9,Write,ACK
17.765806359999999,1079,N,M,Write,NAK
17.766035750000000,1080,N,I,Write,NAK
17.766275130000000,1082,N,=,Write,Missing ACK/NAK
17.766504520000002,1083,N,9,Write,NAK
17.766738969999999,1084,N,m,Write,NAK
17.766968479999999,1085,N,i,Write,NAK
17.767207859999999,1086,N,=,Write,ACK
17.767437250000000,1087,N,9,Write,NAK
17.767671700000001,1088,N,'29',Write,NAK
17.767901080000001,1089,N,'25',Write,NAK
17.768140530000000,1090,N,=,Write,NAK
17.768369860000000,1091,N,9,Write,NAK
17.768604310000001,1092,N,'29',Write,ACK
17.768833690000001,1094,N,'25',Write,Missing ACK/NAK
17.769073140000000,1095,N,=,Write,NAK
17.769307649999998,1096,N,9,Write,NAK
17.769542160000000,1097,N,},Write,NAK
17.769771550000002,1098,N,y,Write,NAK
17.770010989999999,1099,N,=,Write,ACK
17.770240510000001,1100,N,9,Write,ACK
17.770475009999998,1101,N,},Write,NAK
17.770704400000000,1102,N,y,Write,ACK
17.770943849999998,1103,N,-,Write,NAK
17.771173240000000,1104,N,),Write,NAK
17.771407690000000,1105,N,\r,Write,NAK
17.771637070000001,1107,N,\t,Write,Missing ACK/NAK
22.770782229999998,1108,N,'12',Write,ACK
22.771011619999999,1109,N,'8',Write,ACK
22.771246130000002,1110,N,'28',Write,ACK
22.771480640000000,1111,N,'24',Write,ACK
22.773729639999999,1112,N,'12',Write,ACK
22.773959150000000,1113,N,'8',Write,ACK
22.774193660000002,1114,N,COMMA,Write,ACK
22.774425239999999,1115,N,(,Write,ACK
22.776674239999998,1116,N,=,Write,NAK
22.776903749999999,1118,N,9,Write,Missing ACK/NAK
22.777138260000001,1119,N,\r,Write,ACK
22.777367770000001,1120,N,\t,Write,ACK
22.777612160000000,1121,N,=,Write,NAK
22.777841540000001,1122,N,9,Write,ACK
22.778075990000001,1123,N,'157',Write,ACK
22.778305509999999,1124,N,'153',Write,ACK
22.778544960000001,1125,N,-,Write,NAK
22.778774460000001,1127,N,),Write,Missing ACK/NAK
22.779008970000000,1128,N,'253',Write,ACK
22.779238360000001,1129,N,'249',Write,NAK
22.779477809999999,1130,N,=,Write,NAK
22.779707129999998,1132,N,9,Write,Missing ACK/NAK
22.779941579999999,1133,N,'29',Write,NAK
22.780170960000000,1134,N,'25',Write,NAK
22.780410410000002,1135,N,=,Write,ACK
22.780639919999999,1136,N,9,Write,NAK
22.780874369999999,1137,N,'29',Write,ACK
22.781103890000001,1138,N,'25',Write,NAK
22.781343329999999,1140,N,-,Write,Missing ACK/NAK
22.781572720000000,1141,N,),Write,NAK
22.781807229999998,1142,N,'253',Write,NAK
22.782036739999999,1144,N,'249',Write,Missing ACK/NAK
22.782276190000001,1145,N,=,Write,NAK
22.782505700000002,1146,N,9,Write,NAK
22.782745150000000,1147,N,-,Write,NAK
22.782974660000001,1148,N,),Write,NAK
22.783214109999999,1149,N,=,Write,NAK
22.783443620000000,1150,N,9,Write,NAK
22.783678070000001,1151,N,\r,Write,NAK
22.783907450000001,1152,N,\t,Write,ACK
22.784146900000000,1153,N,-,Write,NAK
22.784376290000001,1154,N,),Write,NAK
22.784610799999999,1155,N,\r,Write,NAK
22.784840119999998,1156,N,\t,Write,NAK
22.785079570000001,1157,N,=,Write,NAK
22.785309080000001,1158,N,9,Write,NAK
22.785543530000002,1159,N,'29',Write,NAK
22.785772919999999,1160,N,'25',Write,ACK
22.786012299999999,1161,N,=,Write,NAK
22.786241690000001,1162,N,9,Write,NAK
22.786476199999999,1163,N,\r,Write,NAK
22.786710580000001,1164,N,\t,Write,ACK
22.786949969999998,1165,N,=,Write,NAK
22.787179479999999,1166,N,9,Write,NAK
22.787413930000000,1167,N,'173',Write,NAK
22.787643440000000,1168,N,'169',Write,NAK
22.787882830000001,1169,N,=,Write,ACK
22.788112210000001,1170,N,9,Write,NAK
22.788346659999998,1171,N,M,Write,NAK
22.788576039999999,1172,N,I,Write,NAK
22.788815430000000,1173,N,=,Write,NAK
22.789044820000001,1174,N,9,Write,NAK
22.789279270000002,1175,N,],Write,NAK
22.789508779999998,1176,N,Y,Write,NAK
22.789748220000000,1177,N,=,Write,ACK
22.789977550000000,1178,N,9,Write,NAK
22.790211990000000,1179,N,'173',Write,NAK
22.790441500000000,1180,N,'169',Write,NAK
22.790680949999999,1181,N,=,Write,ACK
22.790915470000002,1182,N,9,Write,ACK
22.791149850000000,1184,N,],Write,Missing ACK/NAK
22.791379240000001,1185,N,Y,Write,NAK
22.791623680000001,1186,N,'204',Write,ACK
22.791853190000001,1187,N,'200',Write,ACK
22.792087710000001,1188,N,'12',Write,ACK
22.792317220000001,1189,N,'8',Write,ACK
22.792601650000002,1190,N,=,Write,NAK
22.792831039999999,1192,N,9,Write,Missing ACK/NAK
22.793065490000000,1193,N,\r,Write,NAK
22.793294880000001,1194,N,\t,Write,NAK
22.793534330000000,1195,N,-,Write,ACK
22.793763710000000,1197,N,),Write,Missing ACK/NAK
22.794003159999999,1198,N,\r,Write,NAK
22.794232539999999,1199,N,\t,Write,ACK
22.794471990000002,1200,N,-,Write,NAK
22.794701379999999,1201,N,),Write,NAK
22.794935830000000,1202,N,\r,Write,NAK
22.795165210000000,1203,N,\t,Write,ACK
22.795404659999999,1204,N,-,Write,NAK
22.795634050000000,1205,N,),Write,NAK
22.795868559999999,1206,N,\r,Write,NAK
22.796097880000001,1207,N,\t,Write,NAK
22.796337330000000,1208,N,-,Write,NAK
22.796566710000000,1209,N,),Write,NAK
22.796801230000000,1210,N,\r,Write,NAK
22.797030740000000,1211,N,\t,Write,NAK
22.797270180000002,1212,N,-,Write,ACK
22.797499699999999,1213,N,),Write,NAK
22.797734210000002,1214,N,\r,Write,NAK
22.797963719999998,1215,N,\t,Write,NAK
22.798203170000001,1216,N,-,Write,NAK
22.798432680000001,1217,N,),Write,NAK
22.798667190000000,1218,N,\r,Write,NAK
22.798896700000000,1219,N,\t,Write,NAK
22.799140019999999,1221,N,-,Write,Missing ACK/NAK
22.799369410000001,1222,N,),Write,NAK
22.799603919999999,1223,N,\r,Write,NAK
22.799833430000000,1224,N,\t,Write,NAK
22.800072810000000,1225,N,=,Write,NAK
22.800302200000001,1227,N,9,Write,Missing ACK/NAK
22.800536650000002,1228,N,'29',Write,NAK
22.800766039999999,1229,N,'25',Write,NAK
22.801005490000001,1230,N,=,Write,ACK
22.801234810000000,1231,N,9,Write,NAK
22.801469319999999,1232,N,\r,Write,NAK
22.801698829999999,1233,N,\t,Write,NAK
22.801938280000002,1234,N,=,Write,NAK
22.802172790000000,1235,N,9,Write,NAK
22.802407299999999,1236,N,},Write,NAK
22.802636679999999,1237,N,y,Write,NAK
22.802876130000001,1238,N,=,Write,NAK
22.803105639999998,1239,N,9,Write,ACK
22.803340030000001,1240,N,=,Write,NAK
22.803569419999999,1241,N,9,Write,NAK
22.803808870000001,1242,N,=,Write,ACK
22.804038370000001,1243,N,9,Write,NAK
22.804272820000001,1244,N,\r,Write,ACK
22.804502209999999,1245,N,\t,Write,NAK
22.804741660000001,1246,N,=,Write,NAK
22.804971170000002,1247,N,9,Write,NAK
22.805205560000001,1248,N,},Write,ACK
22.805435070000001,1249,N,y,Write,NAK
22.805674520000000,1250,N,-,Write,ACK
22.805903900000001,1251,N,),Write,NAK
22.806138409999999,1253,N,\r,Write,Missing ACK/NAK
22.806367739999999,1254,N,\t,Write,NAK
27.805517980000001,1255,N,'12',Write,ACK
27.805747499999999,1256,N,'8',Write,ACK
27.805982010000001,1257,N,'28',Write,ACK
27.806211520000002,1258,N,'24',Write,ACK
27.808460520000001,1259,N,'12',Write,ACK
27.808690030000001,1260,N,'8',Write,ACK
27.808924540000000,1261,N,COMMA,Write,ACK
27.809154060000001,1262,N,(,Write,ACK
27.811403060000000,1263,N,=,Write,NAK
27.811632450000001,1264,N,9,Write,ACK
27.811866960000000,1265,N,\r,Write,NAK
27.812096470000000,1266,N,\t,Write,NAK
27.812335919999999,1267,N,=,Write,ACK
27.812565240000001,1268,N,9,Write,NAK
27.812799689999999,1269,N,'157',Write,NAK
27.813029199999999,1270,N,'153',Write,NAK
27.813268650000001,1271,N,-,Write,NAK
27.813498030000002,1273,N,),Write,Missing ACK/NAK
27.813732540000000,1275,N,'253',Write,Missing ACK/NAK
27.813962060000001,1276,N,'249',Write,ACK
27.814201499999999,1277,N,=,Write,NAK
27.814431020000001,1279,N,9,Write,Missing ACK/NAK
27.814665460000001,1280,N,'29',Write,NAK
27.814894970000001,1281,N,'25',Write,ACK
27.815134420000000,1282,N,=,Write,NAK
27.815363930000000,1284,N,9,Write,Missing ACK/NAK
27.815603379999999,1285,N,'29',Write,NAK
27.815832889999999,1286,N,'25',Write,NAK
27.816072340000002,1287,N,-,Write,NAK
27.816301729999999,1288,N,),Write,ACK
27.816536240000001,1289,N,'253',Write,NAK
27.816765749999998,1290,N,'249',Write,NAK
27.817005190000000,1291,N,=,Write,ACK
27.817234710000001,1292,N,9,Write,ACK
27.817469150000001,1293,N,-,Write,ACK
27.817698660000001,1294,N,),Write,ACK
27.817938110000000,1295,N,=,Write,NAK
27.818167620000001,1296,N,9,Write,ACK
27.818402140000000,1297,N,\r,Write,ACK
27.818631650000000,1298,N,\t,Write,NAK
27.818871099999999,1299,N,-,Write,ACK
27.819100610000000,1300,N,),Write,NAK
27.819335120000002,1301,N,\r,Write,NAK
27.819564629999999,1302,N,\t,Write,NAK
27.819804009999999,1304,N,=,Write,Missing ACK/NAK
27.820033400000000,1305,N,9,Write,NAK
27.820267850000000,1306,N,'29',Write,NAK
27.820497230000001,1307,N,'25',Write,ACK
27.820741620000000,1308,N,=,Write,NAK
27.820971000000000,1309,N,9,Write,ACK
27.821205509999999,1310,N,\r,Write,ACK
27.821435030000000,1311,N,\t,Write,NAK
27.821674410000000,1312,N,=,Write,NAK
27.821903800000001,1313,N,9,Write,NAK
27.822138249999998,1314,N,'173',Write,NAK
27.822367759999999,1315,N,'169',Write,NAK
27.822607210000001,1316,N,=,Write,ACK
27.822836530000000,1317,N,9,Write,NAK
27.823070980000001,1318,N,M,Write,NAK
27.823300360000001,1319,N,I,Write,ACK
27.823539810000000,1320,N,=,Write,NAK
27.823772259999998,1321,N,9,Write,NAK
27.824006709999999,1322,N,m,Write,NAK
27.824236220000000,1323,N,i,Write,NAK
27.824475670000002,1324,N,=,Write,ACK
27.824705179999999,1325,N,9,Write,NAK
27.824939560000001,1326,N,'173',Write,ACK
27.825168949999998,1327,N,'169',Write,NAK
27.825408400000001,1328,N,=,Write,NAK
27.825637910000001,1329,N,9,Write,NAK
27.825872300000000,1330,N,],Write,NAK
27.826101680000001,1332,N,Y,Write,Missing ACK/NAK
27.826346130000001,1333,N,'204',Write,ACK
27.826575640000001,1334,N,'200',Write,ACK
27.826810150000000,1335,N,'12',Write,ACK
27.827039660000001,1336,N,'8',Write,ACK
27.827324099999998,1337,N,=,Write,NAK
27.827553479999999,1338,N,9,Write,NAK
27.827787930000000,1339,N,\r,Write,ACK
27.828017320000001,1340,N,\t,Write,NAK
27.828256769999999,1341,N,-,Write,NAK
27.828486150000000,1342,N,),Write,ACK
27.828720669999999,1343,N,\r,Write,ACK
27.828949990000002,1344,N,\t,Write,NAK
27.829189440000000,1345,N,-,Write,NAK
27.829418830000002,1346,N,),Write,ACK
27.829653329999999,1348,N,\r,Write,Missing ACK/NAK
27.829882840000000,1349,N,\t,Write,ACK
27.830122299999999,1350,N,-,Write,NAK
27.830351799999999,1351,N,),Write,ACK
27.830586310000001,1352,N,\r,Write,ACK
27.830815829999999,1353,N,\t,Write,NAK
27.831055270000000,1354,N,-,Write,ACK
